291.25,698.75,0
296.25,676.25,0
297.5,651.25,0
301.25,618.75,0
302.5,587.5,0
298.75,565.0,0
287.5,552.5,0
280.0,536.25,0
280.0,525.0,0
287.5,520.0,0
298.75,517.5,0
313.75,512.5,0
326.25,513.75,0
338.75,516.25,0
358.75,513.75,0
385.0,511.25,0
398.75,511.25,0
413.75,512.5,0
420.0,512.5,0
446.25,512.5,0
470.0,512.5,0
481.25,512.5,0
501.25,511.25,0
520.0,507.5,0
538.75,507.5,0
556.25,506.25,0
580.0,508.75,0
598.75,508.75,0
621.25,510.0,0
641.25,513.75,0
656.25,506.25,0
682.5,508.75,0
705.0,505.0,0
733.75,505.0,0
753.75,503.75,0
773.75,503.75,0
805.0,506.25,0
828.75,502.5,0
852.5,501.25,0
865.0,501.25,0
880.0,501.25,0
887.5,500.0,0
896.25,500.0,0
901.25,505.0,0
901.25,512.5,0
903.75,525.0,0
902.5,547.5,0
908.75,562.5,0
910.0,580.0,0
907.5,593.75,0
911.25,612.5,0
913.75,627.5,0
916.25,646.25,0
915.0,660.0,0
911.25,672.5,0
910.0,683.75,0
907.5,696.25,0
910.0,705.0,0
902.5,715.0,0
892.5,718.75,0
882.5,718.75,0
875.0,722.5,0
860.0,722.5,0
852.5,722.5,0
835.0,721.25,0
823.75,721.25,0
811.25,718.75,0
795.0,718.75,0
785.0,718.75,0
772.5,716.25,0
766.25,715.0,0
758.75,712.5,0
747.5,710.0,0
732.5,708.75,0
723.75,711.25,0
713.75,711.25,0
705.0,715.0,0
685.0,705.0,0
675.0,700.0,0
660.0,697.5,0
652.5,697.5,0
635.0,695.0,0
623.75,696.25,0
616.25,696.25,0
597.5,701.25,0
590.0,702.5,0
567.5,703.75,0
562.5,702.5,0
555.0,697.5,0
550.0,691.25,0
538.75,687.5,0
526.25,690.0,0
512.5,695.0,0
496.25,698.75,0
485.0,700.0,0
470.0,702.5,0
457.5,701.25,0
447.5,693.75,0
436.25,693.75,0
425.0,698.75,0
415.0,698.75,0
401.25,695.0,0
395.0,693.75,0
387.5,693.75,0
378.75,701.25,0
367.5,703.75,0
356.25,703.75,0
348.75,707.5,0
337.5,711.25,0
328.75,711.25,0
312.5,711.25,0
303.75,707.5,0
