287.5,801.25,0
284.8121382761225,783.7788987947937,0
282.5,768.75,0
279.1086202429381,756.153446616625,0
273.75,736.25,0
266.25,711.25,0
263.75,690.0,0
272.5,670.0,0
286.25,646.25,0
292.5,626.25,0
307.5,606.25,0
320.0,590.0,0
332.5,567.5,0
351.25,546.25,0
365.0,527.5,0
377.5,515.0,0
386.25,506.25,0
397.5,505.0,0
412.5,500.0,0
422.5,492.5,0
432.5,482.5,0
438.75,462.5,0
447.5,448.75,0
457.5,445.0,0
473.75,441.25,0
486.25,435.0,0
498.75,432.5,0
512.5,428.75,0
523.75,427.5,0
541.25,427.5,0
548.75,427.5,0
577.5,426.25,0
603.75,423.75,0
623.75,425.0,0
640.0,430.0,0
658.75,430.0,0
675.0,430.0,0
693.75,428.75,0
715.0,426.25,0
730.0,425.0,0
746.25,425.0,0
763.75,425.0,0
775.0,428.75,0
793.75,428.75,0
813.75,428.75,0
826.25,428.75,0
838.75,428.75,0
852.5,428.75,0
865.0,426.25,0
870.0,437.5,0
870.0,457.5,0
863.75,493.75,0
865.0,515.0,0
865.6226110510063,532.4331094282306,0
866.25,550.0,0
871.25,567.5,0
876.25,586.25,0
871.25,610.0,0
867.5,635.0,0
863.75,651.25,0
848.75,666.25,0
841.25,677.5,0
835.0,693.75,0
833.6866792633687,708.8531884712875,0
832.5,722.5,0
828.75,751.25,0
825.0,780.0,0
823.75,806.25,0
817.5,821.25,0
801.25,831.25,0
780.0,833.75,0
770.0,846.25,0
757.5,863.75,0
737.5,867.5,0
722.5,870.0,0
705.0,875.0,0
685.0,873.75,0
665.0,870.0,0
650.0,861.25,0
642.5,856.25,0
632.5,856.25,0
616.25,853.75,0
605.0,852.5,0
588.75,852.5,0
573.75,856.25,0
552.5,856.25,0
536.25,851.25,0
522.5,843.75,0
507.5,842.5,0
491.25,837.5,0
477.5,836.25,0
465.0,831.25,0
446.81707779828,827.3536595282001,0
430.0,823.75,0
411.25,820.0,0
392.5,813.75,0
378.75,813.75,0
363.75,812.5,0
347.5,807.5,0
332.5,807.5,0
318.75,802.5,0
301.25,802.5,0
