332.382294,-253.715942,1303.526367
321.447449,-245.914917,1305.076660
313.183624,-237.854309,1312.172607
303.089050,-230.822906,1317.744019
291.615692,-222.665482,1317.447876
252.569702,-191.454391,1231.300415
241.530136,-183.523834,1229.073853
209.205887,-158.778946,1166.621948
167.228760,-126.350113,1024.316650
154.335220,-115.833298,1048.032227
145.833908,-109.773804,1051.029785
137.207413,-103.694069,1053.372681
127.508621,-95.609047,1047.276001
115.574661,-86.808510,1029.988159
105.554482,-80.578995,1017.372314
95.406288,-74.063805,1012.381470
86.067680,-68.271217,1003.183228
72.486374,-59.613911,977.042725
65.103951,-52.565945,974.979492
56.361149,-45.195595,966.430481
52.743855,-35.030384,958.110535
47.272560,-17.276522,953.290405
45.150585,-7.576013,953.142944
42.986374,2.206911,952.000671
40.904995,11.020113,952.344482
38.724342,20.780140,950.532166
36.714039,32.631142,953.468018
36.714039,32.631142,953.468018
35.636143,42.462231,954.295349
34.668037,52.484215,958.143982
32.654167,62.510036,960.952942
31.737988,72.882828,966.853577
30.478024,82.450798,962.244385
29.392492,92.418312,962.909424
27.276575,101.245026,962.283020
26.167856,112.174919,962.314392
33.007038,124.883560,960.399048
41.635159,134.844879,976.375366
47.967289,125.899780,958.964844
56.053207,117.063370,958.687195
66.003975,114.549835,986.663818
73.733154,108.098862,992.456482
84.903358,105.638672,1026.219116
93.591164,98.279953,1026.314697
109.921852,88.732635,1047.428101
119.267197,82.614326,1051.671631
143.881531,76.152435,1140.707886
149.782654,67.789413,1121.364258
156.623474,58.383141,1118.959961
165.258850,50.782650,1121.013550
172.906082,42.679646,1116.352661
186.442871,34.735878,1155.982300
196.382782,25.011713,1163.690063
205.495514,16.889296,1166.072998
220.314606,2.632078,1178.551025
229.493713,-7.112823,1186.747803
244.215042,-22.331179,1202.672852
265.653992,-31.813917,1255.237793
280.860107,-41.249409,1275.318848
308.286591,-59.761002,1334.382446
315.639252,-72.112595,1334.677979
326.727295,-85.552063,1350.337524
337.769592,-101.787048,1364.881958
334.689423,-114.759819,1345.761353
340.555939,-129.908096,1362.579956
340.014130,-146.592743,1347.663330
338.982666,-159.885834,1342.624268
337.457611,-172.826736,1335.609375
335.509033,-193.634674,1326.294922
336.616821,-206.072815,1318.480347
338.529755,-228.843765,1307.659668
333.937805,-253.849442,1304.154419
