400.345673,-163.995209,1156.337524
388.185791,-165.385437,1156.885132
376.153687,-165.663544,1158.022339
364.450684,-167.274063,1160.305542
352.560028,-168.847122,1162.167725
340.912903,-170.551300,1165.005737
329.343048,-171.124725,1168.393188
317.698822,-172.873947,1171.656128
305.928253,-174.605545,1174.644409
294.285034,-172.816299,1178.599976
282.420197,-172.132904,1181.801147
270.611450,-170.287872,1185.546753
258.606995,-169.574051,1188.547852
247.758743,-167.581177,1191.315186
235.706757,-166.903244,1194.462524
223.726532,-165.061874,1198.340454
211.506042,-164.301300,1201.074097
197.917404,-162.272995,1203.562500
185.526627,-162.641083,1205.536377
172.955460,-162.852402,1206.418579
160.556992,-162.022552,1208.761963
148.153809,-162.453232,1211.183105
135.880661,-163.121613,1215.090942
123.561752,-163.799240,1219.219727
111.295532,-164.559113,1224.734619
98.839706,-165.259384,1229.167236
86.218658,-164.577164,1232.663330
73.496910,-165.033630,1235.160889
55.508228,-165.323318,1236.177612
42.650410,-163.131592,1237.909180
29.768003,-160.938904,1239.625366
18.151896,-157.645767,1242.723145
5.222452,-155.657089,1247.816528
-7.814568,-154.202072,1255.195801
-26.181087,-151.040527,1259.499512
-39.232132,-151.235321,1259.923096
-52.236580,-152.639099,1259.884766
-65.280685,-152.827896,1260.498535
-78.369469,-153.121216,1261.865723
-91.471420,-154.767914,1263.528931
-104.711319,-155.093338,1266.355957
-117.022079,-149.339569,1271.585083
-129.319809,-144.807877,1276.054810
-142.377182,-139.490646,1286.543213
-154.110977,-134.036377,1295.536011
-166.613403,-129.319229,1299.184204
-177.736633,-122.268997,1292.232544
-192.125809,-117.037758,1308.475586
-209.370468,-107.195023,1298.381592
-211.479309,-94.235870,1301.925171
-214.570145,-81.102066,1303.302734
-217.633148,-57.266293,1303.546509
-213.203308,-45.369274,1307.947754
-205.668259,-21.356415,1317.368408
-206.209686,-7.721970,1328.320435
-205.351196,5.890225,1339.224121
-206.205597,19.734674,1352.619995
-206.075897,39.470600,1368.478149
-200.955643,52.192520,1370.670776
-192.847351,67.783920,1371.534302
-180.658035,73.722527,1374.460815
-167.248184,78.466003,1379.653076
-144.918900,88.984505,1381.745483
-133.753189,97.463310,1397.861938
-112.134476,110.778580,1414.126343
-97.760681,111.216797,1417.164185
-83.217224,112.978043,1418.440918
-68.575882,113.238907,1418.924683
-42.094303,114.913750,1417.410034
-27.331427,114.880264,1414.376953
-12.619182,114.899918,1411.864502
2.067546,113.191574,1406.326538
16.677357,113.107269,1403.951172
31.215397,113.005341,1399.914429
45.739239,115.956146,1398.506836
60.263702,118.927376,1397.487061
73.501778,122.200607,1399.929688
88.033890,125.219887,1398.739624
102.594292,128.238998,1398.108032
121.636765,133.012787,1398.682373
135.780350,132.558945,1393.342529
150.059845,132.441681,1390.183472
164.189056,132.282242,1386.205200
181.248932,136.313477,1405.604126
195.549423,136.280457,1402.081543
217.195480,136.412994,1398.750610
230.838058,135.986176,1391.991943
244.439453,135.569153,1385.694458
258.011993,133.766037,1379.772583
274.601379,133.541107,1374.927490
288.542938,134.852005,1371.812256
314.869537,137.444519,1365.639404
324.525543,128.267487,1356.964966
333.726257,117.797974,1346.942261
337.989563,104.799835,1340.598755
341.297363,90.692116,1336.254150
346.193665,78.125679,1332.649536
351.121918,65.589561,1329.251709
354.361694,51.761726,1324.893799
354.739075,38.879826,1304.909790
356.337952,20.998571,1284.748413
361.745056,10.331702,1274.175415
368.275421,-0.116661,1267.899658
373.199799,-11.773950,1260.980835
380.457916,-23.274956,1253.042236
380.185577,-33.158920,1229.852417
385.604401,-44.179974,1221.293457
392.862396,-54.287415,1222.926758
397.787476,-72.982323,1197.160889
402.891724,-82.128357,1185.176880
407.871948,-90.037079,1177.110596
415.226349,-99.337143,1172.522583
423.847137,-109.757034,1168.258667
431.984192,-127.595802,1166.272461
426.903687,-138.468521,1165.678467
419.756439,-151.472992,1162.719727
407.028320,-156.972366,1158.021118
394.305084,-164.116409,1156.727539
