314.787842,-180.750488,1052.900146
306.953918,-177.886734,1063.243042
297.527039,-174.063339,1066.567383
288.071808,-170.231796,1070.025391
278.373444,-166.271378,1072.778687
260.938965,-159.234711,1077.280762
249.733749,-161.673340,1078.415283
230.659897,-163.332458,1072.338745
221.697830,-165.606140,1081.426880
209.704575,-166.377228,1078.695679
187.424973,-167.104507,1075.303467
177.551926,-163.202255,1077.918213
157.549026,-153.549667,1078.229126
148.093155,-154.733795,1088.022705
136.792557,-155.006226,1089.102173
120.544083,-154.302414,1081.779541
110.471458,-158.634338,1088.159668
99.071777,-160.876495,1087.720215
85.403488,-164.467422,1086.729370
75.441536,-159.546158,1091.876953
62.165501,-152.060074,1101.332764
50.737896,-149.913940,1103.534790
39.258961,-147.928848,1105.037598
28.905493,-145.937912,1106.347046
15.093880,-144.087021,1108.499634
2.437641,-144.390610,1107.961182
-5.776172,-136.845779,1113.274292
-14.104421,-130.129883,1122.635864
-58.414543,-95.164909,1136.988281
-66.950676,-87.467964,1140.235596
-96.809883,-57.520081,1161.432861
-106.080383,-49.593391,1176.635376
-117.951218,-36.783279,1178.602051
-128.974533,-29.897465,1195.607544
-142.600189,-19.478514,1221.773560
-154.280716,-12.041711,1239.254517
-167.735138,-2.077857,1229.900146
-174.372452,9.279619,1244.761353
-179.323090,24.356428,1238.014526
-183.542389,37.465157,1252.760254
-184.429047,50.878075,1244.659668
-185.963318,63.374424,1258.369019
-192.139114,91.922722,1298.088867
-185.063019,103.114304,1303.570068
-174.903076,116.859337,1306.404175
-152.248138,123.293221,1301.142578
-128.876755,135.914688,1307.049316
-117.503601,139.416946,1322.654785
-104.200668,141.423172,1326.621704
-90.728271,144.652100,1329.354980
-74.572182,147.854599,1334.754150
-60.791683,147.110779,1335.415039
-47.054077,147.591782,1337.972656
-29.122921,148.395401,1342.730225
-15.197994,148.754074,1344.069580
12.937896,151.774170,1363.286255
27.186716,152.304443,1365.810181
41.414913,152.494171,1365.458008
55.577038,152.454590,1363.334106
69.734406,152.487671,1361.729614
96.348427,150.698273,1345.482666
110.649673,152.504074,1356.802979
124.885338,152.722733,1356.974487
139.147842,154.372574,1357.379028
157.764969,154.722198,1358.125732
172.093369,152.155899,1358.316650
186.433167,149.580063,1358.456787
205.035706,145.215378,1358.122559
229.941483,145.959000,1361.274902
244.198349,145.050293,1360.456421
257.945679,143.400635,1345.675049
273.287445,140.732758,1354.335327
293.293640,131.443710,1330.459839
306.406525,125.301109,1334.855469
317.545441,119.470131,1327.613892
333.009216,108.505775,1307.151611
343.914368,100.153427,1300.433594
349.073242,60.946800,1269.803711
352.212646,35.591881,1251.020386
350.490326,15.817457,1218.584595
353.481232,3.194093,1217.109985
351.589203,-10.448712,1201.144165
352.802673,-22.756226,1195.973022
352.838043,-33.432438,1182.652710
348.504089,-52.900276,1152.639771
351.347412,-64.661957,1151.223511
349.349213,-74.532867,1136.143555
349.249878,-85.271484,1123.433228
348.146118,-97.099342,1109.614136
344.378082,-105.092072,1099.079590
338.458527,-107.562157,1089.396973
341.053955,-117.568047,1078.473755
344.911011,-137.832520,1076.827515
343.456299,-147.515594,1068.204468
341.412659,-162.523941,1055.797729
339.415833,-179.896545,1048.860962
330.852814,-181.268723,1050.115112
313.712402,-180.789352,1053.081665
